team_key,school,nickname,current_power4_conference,city,state,location,season,season_conference,wins,losses,ties,games,record,win_pct,record_basis,location_source_url,season_record_source_url
35,Wisconsin,Badgers,Big Ten,Madison,WI,"Madison, WI",2025,Big Ten,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2010,Pac-10,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2011,Pac-12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2012,Pac-12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2013,Pac-12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2014,Pac-12,10,4,0,14,10-4,0.714,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2015,Pac-12,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2016,Pac-12,3,9,0,12,3-9,0.25,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2017,Pac-12,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2018,Pac-12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2019,Pac-12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2020,Pac-12,0,5,0,5,0-5,0.0,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2021,Pac-12,1,11,0,12,1-11,0.083,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2022,Pac-12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2023,Pac-12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2024,Big 12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
36,Arizona,Wildcats,Big 12,Tucson,AZ,"Tucson, AZ",2025,Big 12,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2010,Pac-10,6,6,0,12,6-6,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2011,Pac-12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2012,Pac-12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2013,Pac-12,10,4,0,14,10-4,0.714,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2014,Pac-12,10,3,0,13,10-3,0.769,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2015,Pac-12,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2016,Pac-12,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2017,Pac-12,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2018,Pac-12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2019,Pac-12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2020,Pac-12,2,2,0,4,2-2,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2021,Pac-12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2022,Pac-12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2023,Pac-12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2024,Big 12,11,3,0,14,11-3,0.786,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
37,Arizona State,Sun Devils,Big 12,Tempe,AZ,"Tempe, AZ",2025,Big 12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2010,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2011,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2012,Big 12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2013,Big 12,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2014,Big 12,11,2,0,13,11-2,0.846,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2015,Big 12,10,3,0,13,10-3,0.769,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2016,Big 12,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2017,Big 12,1,11,0,12,1-11,0.083,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2018,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2019,Big 12,11,3,0,14,11-3,0.786,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2020,Big 12,2,7,0,9,2-7,0.222,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2021,Big 12,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2022,Big 12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2023,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2024,Big 12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
38,Baylor,Bears,Big 12,Waco,TX,"Waco, TX",2025,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2010,MWC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2011,Independent,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2012,Independent,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2013,Independent,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2014,Independent,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2015,Independent,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2016,Independent,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2017,Independent,4,9,0,13,4-9,0.308,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2018,Independent,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2019,Independent,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2020,Independent,11,1,0,12,11-1,0.917,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2021,Independent,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2022,Independent,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2023,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2024,Big 12,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
39,BYU,Cougars,Big 12,Provo,UT,"Provo, UT",2025,Big 12,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2010,Big East,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2011,Big East,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2012,Big East,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2013,American,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2014,American,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2015,American,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2016,American,4,8,0,12,4-8,0.333,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2017,American,4,8,0,12,4-8,0.333,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2018,American,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2019,American,11,3,0,14,11-3,0.786,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2020,American,9,1,0,10,9-1,0.9,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2021,American,13,1,0,14,13-1,0.929,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2022,American,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2023,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2024,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
40,Cincinnati,Bearcats,Big 12,Cincinnati,OH,"Cincinnati, OH",2025,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2010,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2011,Pac-12,3,10,0,13,3-10,0.231,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2012,Pac-12,1,11,0,12,1-11,0.083,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2013,Pac-12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2014,Pac-12,2,10,0,12,2-10,0.167,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2015,Pac-12,4,9,0,13,4-9,0.308,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2016,Pac-12,10,4,0,14,10-4,0.714,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
