year,GEOID,sports_team_count,has_NFL,has_NBA,has_MLB,has_NHL,has_pro_team,power4_school_count,has_power4_school,mlb_avg_temp,mlb_win_pct,mlb_make_playoffs,mlb_make_playoffs_prev,mlb_murder_rate,nfl_avg_temp,nfl_win_pct,nfl_make_playoffs,nfl_make_playoffs_prev,nfl_murder_rate,nhl_avg_temp,nhl_win_pct,nhl_make_playoffs,nhl_make_playoffs_prev,nhl_murder_rate,cfb_avg_temp,cfb_win_pct,cfb_make_playoffs,cfb_make_playoffs_prev,cfb_murder_rate,median_household_income,labor_force,unemployed,unemployment_rate,median_home_value,median_gross_rent,housing_units,owner_occupied,homeownership_rate,poverty_universe,below_poverty,poverty_rate,edu_universe_25plus,bachelors_plus_rate,total_population,race_white_nonhispanic_rate,race_black_nonhispanic_rate,race_aian_nonhispanic_rate,race_asian_nonhispanic_rate,race_nhpi_nonhispanic_rate,race_other_nonhispanic_rate,race_two_plus_nonhispanic_rate,hispanic_or_latino_rate,pop_under_18_rate,pop_18_to_64_rate,pop_65plus_rate
2012,35620,9,1,1,1,1,1,0,0,55,84.5,1,1,NA,55,0.469,0,0,NA,55,0.5519999999999999,1,1,21.36,NA,0.692,0,0,1.67,65791,9863263,902270,9.147784054830536,427500,1192,6839116,3571098,52.2157834433573,18607879,2529539,13.593913631962032,12844601,36.263064925099656,18923404,48.79486798463955,16.196176966892427,0.13600090131775447,10.001144614362193,0.026744659681735904,0.565363398678166,1.3632431036192008,22.91645837080897,22.748481192918568,64.06294026169923,13.188578545382216
2012,36420,1,0,1,0,0,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.769,0,0,2.21,49534,646016,38412,5.945982762036853,128000,735,480098,316084,65.83739153256211,1226196,188971,15.411157759444658,808208,27.861020925306356,1256947,67.47587607114698,10.012514449694379,3.318994356961749,2.7729092793888683,0.07494349403753697,0.07613686177698821,4.969819729869278,11.298805757124207,24.90645985868935,63.252865872626295,11.84067426868436
2012,36740,1,0,1,0,0,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.714,0,0,5.59,49263,1140520,126569,11.097481850384035,176200,1020,769234,494065,64.22818024164299,2113263,310401,14.68823331502042,1411967,27.5613381899152,2147534,52.9494294386026,15.13438204005152,0.20646937370956642,3.9034539150486096,0.08009186350483857,0.5490949153773584,1.7395300842734038,25.4375483694321,23.302168906289726,64.25695704934125,12.44087404436903
2012,37980,4,1,1,1,1,1,0,0,55,81,0,0,20.06,55,0.25,0,0,20.34,55,0.51,0,1,19.81,NA,NA,0,0,NA,61927,3123776,299654,9.592685262963798,244100,974,2228421,1534144,68.84444187162121,5819564,734677,12.62426188628564,3983855,33.123193489722894,5967349,64.92925082813156,20.197209849800977,0.12067335093020368,4.967398420973869,0.021517092430826487,0.22653275348902838,1.6889241772183932,7.848493527025149,23.258384921009313,63.348314301710865,13.393300777279826
2012,38060,4,1,1,1,1,1,0,0,75,81,0,0,5.2,75,0.313,0,0,5.8,NA,NA,0,0,NA,NA,0.615,0,0,3.2,54022,2063563,188257,9.122910228570682,185600,944,1524895,988259,64.80833106541762,4134076,651889,15.768674789723267,2694594,28.46655191839661,4210193,58.60750326647734,4.72030617123728,1.8447372840152458,3.2522974599976773,0.21464574189354263,0.1372146122517424,1.711227965083786,29.512067499043393,26.26266776843722,61.31773531522189,12.41959691634089
2012,38300,3,1,0,1,1,1,1,1,52,79,0,0,11.22,52,0.5,0,0,12.28,52,0.75,1,1,13.12,NA,0.462,0,0,11.21,50182,1216547,89942,7.393220319477998,122800,690,988615,695654,70.3665228627929,2300031,278959,12.128488702978352,1669513,29.249727315690265,2357981,86.99883502029915,8.129539635815556,0.08795660355193702,1.773975278002664,0.015394526079726682,0.1248101659852221,1.56918143106327,1.3003073392024789,20.098889685709935,62.54151326919089,17.359597045099175
2012,38900,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57896,1198921,121067,10.097996448473252,276300,916,864541,536088,62.00839520624238,2200415,288936,13.13097756559558,1511859,34.272111354299575,2232607,76.31571521544096,2.7465200995965704,0.5827716208002572,5.693433730163885,0.478364530792925,0.12751908419170951,3.233081326001397,10.822594393012293,23.571322673448574,64.93175914972944,11.496918176821984
2012,40900,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59829,1078384,128754,11.939531743794419,287800,1055,782207,477837,61.08830526957698,2116174,310051,14.651488960737632,1397288,30.196852760490323,2153736,55.706177544508705,6.9038637976056485,0.5612572757292444,11.855538468967412,0.7234870011923467,0.25430229146004896,3.869322888227712,20.12605073230888,24.77272051913512,63.043799240018274,12.183480240846603
2012,41180,2,1,0,1,1,1,0,0,57,88,1,1,52.48,NA,0.469,0,0,NA,57,0.625,1,1,51.23,NA,NA,0,0,NA,54109,1486779,133813,9.000194379931383,159700,774,1112296,788213,70.86360105583405,2752354,354828,12.891800981995774,1883765,30.100569869383918,2810367,75.14104029829556,18.15958556302433,0.14393137978064788,2.0813295914732843,0.025405934527412254,0.10201514606455314,1.7807282821069275,2.565963804727283,23.796500599387908,62.73493817711352,13.468561223498568
2012,41620,2,0,1,0,1,1,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,52,NA,0,0,NA,NA,NA,0,0,NA,60329,595617,42901,7.202782996455776,237400,879,373363,254724,68.22422146811547,1111982,129923,11.683912149657099,680517,30.907236703858977,1126982,74.94396538720228,1.3592053821622705,0.6238786422498318,3.1051960013558335,1.4303688967525656,0.14756225032875414,1.8059738309928641,16.5838496089556,29.343592000582085,62.02761002394005,8.62879797547787
2012,41620,2,0,1,0,1,1,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,2.76,60329,595617,42901,7.202782996455776,237400,879,373363,254724,68.22422146811547,1111982,129923,11.683912149657099,680517,30.907236703858977,1126982,74.94396538720228,1.3592053821622705,0.6238786422498318,3.1051960013558335,1.4303688967525656,0.14756225032875414,1.8059738309928641,16.5838496089556,29.343592000582085,62.02761002394005,8.62879797547787
2012,41700,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51208,1068170,79545,7.446848348109383,129600,819,750152,482452,64.31389904979258,2102816,347884,16.543720420616925,1350858,25.842242485886747,2149153,36.05266819067791,6.0533614870602515,0.21036194258854535,1.9843631421308765,0.08487064438874292,0.14777914834355674,1.3733782564573114,54.0932171883528,26.68930504249814,62.22995756933079,11.08073738817106
2012,41740,1,0,0,1,0,1,0,0,64,76,0,0,2.93,NA,0.438,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,63373,1614267,147839,9.158274312737607,419400,1282,1067462,582037,54.5253133132608,3019666,418555,13.860970054304019,2011024,34.409882726412015,3100500,48.46427995484599,4.781454604096114,0.3550717626189325,10.841122399612965,0.4347685857119819,0.1673601032091598,2.9582970488630864,31.99764554104177,23.334429930656345,65.17774552491534,11.48782454442832
2012,41860,4,1,1,1,1,1,0,0,59,94,1,1,10.885000000000002,59,0.4845,1,1,5.64,NA,NA,0,0,NA,NA,NA,0,0,NA,77183,2373298,213973,9.015850516875673,595400,1381,1613684,883422,54.745662719590705,4284265,461244,10.76600070257092,3046558,44.061035437368986,4348880,42.507105277680694,7.972604440683578,0.2382452493515572,23.193465903864904,0.7203463880355402,0.34785967881385554,3.4946009087397214,21.525772152830154,21.163839885211825,66.09481061790622,12.741349496881957
2012,41860,4,1,1,1,1,1,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.25,0,0,3.59,77183,2373298,213973,9.015850516875673,595400,1381,1613684,883422,54.745662719590705,4284265,461244,10.76600070257092,3046558,44.061035437368986,4348880,42.507105277680694,7.972604440683578,0.2382452493515572,23.193465903864904,0.7203463880355402,0.34785967881385554,3.4946009087397214,21.525772152830154,21.163839885211825,66.09481061790622,12.741349496881957
2012,41940,2,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,60,0.594,1,1,3.31,NA,0.857,0,0,0.37,89940,975473,91742,9.40487332811877,648600,1501,621295,362288,58.31175206624872,1816502,178669,9.835882371723235,1234780,45.26668718314193,1843860,35.26694000629115,2.33889774711746,0.24117883136463722,31.11168960767087,0.32789908127515105,0.24768691766186152,2.8407796687384077,27.624928139880467,24.138492076404933,64.75817036000564,11.103337563589427
2012,42660,3,1,0,1,1,1,1,1,53,75,0,0,4.2,53,0.688,1,1,3.8,53,NA,0,0,NA,NA,0.538,0,0,3.7,67437,1910258,154783,8.102727484978468,336900,1072,1364435,835878,61.26184098179833,3395079,369733,10.89026205281232,2346609,37.516774204820656,3453748,68.04625004487878,5.331657086735917,0.7997977848991878,11.329865409983588,0.7901560855047908,0.21689480529558033,4.557194097542727,8.928184685159426,22.71587272725167,66.3653225423511,10.91880473039724
2012,45060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,6.31,52230,333151,25119,7.539824283883284,121900,737,257402,175010,67.99092470143977,632712,90417,14.290388043849333,433972,28.894260459200133,661211,83.79488544503948,7.703441110326356,0.6209818045979272,2.4137529472437693,0.008771783893492395,0.11191586346869609,1.8993936882477758,3.4468573571825027,22.779264107826396,63.35557030962885,13.865165582544755
2012,45220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.857,0,0,7.52,45027,193286,20750,10.735386939561064,170500,900,142194,84219,59.22823747837461,346693,79289,22.87008967588039,223021,35.35989884360666,368342,57.52914411063631,32.0921860662102,0.34397380695114865,2.3513473891112064,0.033121392618816206,0.17212264688794654,1.5621351895792497,5.915969398005115,20.066948650981967,69.51148660755494,10.421564741463097
2012,45300,3,1,0,1,1,1,0,0,74,90,0,0,6.02,74,0.438,0,0,6.05,74,0.417,0,0,5.97,NA,NA,0,0,NA,46606,1388566,151556,10.914569419098552,157600,939,1121530,756828,67.48174368942426,2750615,406866,14.791819284051023,1964813,25.965575349918797,2793814,67.41894771806571,11.255974807199047,0.19983434831381042,2.9106805249025167,0.0666472428014177,0.1893110994504287,1.7046947291408807,16.2539095301262,21.095212494460977,61.52854127010603,17.376246235432998
2012,46060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,5.76,46443,471912,46984,9.956093508959297,177500,782,382814,243444,63.59328551202411,955948,177025,18.51826668396189,649597,29.389144346417854,981048,55.19943978276293,3.3237925157586585,2.3959072338968124,2.5466643833940847,0.12211431041090752,0.1596252171147589,1.6692353483213869,34.58322120834047,22.87258115810847,61.51340199460169,15.614016847289838
2012,46220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.929,0,0,7.59,41557,103369,9296,8.993024988149251,144400,743,77141,50298,65.20268080527865,209172,42741,20.433423211519706,130897,24.69880898721896,219071,61.01766094097347,34.11907555084881,0.17482916497391257,1.1685709199300682,0.009585933327551342,0.1282689173829489,0.6769494821313637,2.7050590904318694,21.82397487572522,66.75963500417673,11.41639012009805
2012,47380,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,5.37,41589,113219,8354,7.378620196256811,106600,756,83966,50505,60.14934616392349,225368,49130,21.799900607007206,141235,21.79558891209686,234626,58.92228482776844,14.515867806636946,0.2727745433157451,1.4030840571803638,0.017474619181164917,0.07970131187506926,1.1895527349910069,23.599260099051257,25.30708446634218,62.15082727404465,12.542088259613172
2012,47900,4,1,1,1,1,1,1,1,58,98,1,0,21.63,58,0.625,1,0,21.49,58,0.594,1,1,21.42,NA,0.333,0,0,3.3,89826,3238099,214045,6.610205555790605,384000,1400,2053522,1330662,64.79901359712727,5501742,431919,7.850586232505995,3752138,47.63758689046085,5603696,48.52791800268965,25.29915969745682,0.21360901804808827,9.24595124360779,0.05282228015224238,0.2808860437825321,2.54971004851084,13.829943665752031,23.790387629878566,66.10471017699747,10.104902193123968
2012,49180,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,5.8,45356,237805,23218,9.763461659763252,146100,687,189470,130022,68.62405657887793,466902,80337,17.20639448963594,319372,27.385306163345565,478029,66.53633984549055,20.293329484194473,0.23638733214930474,1.434431802254675,0.011296385784126069,0.16275163222314964,1.1078825761616973,10.217580941742028,23.88997320246261,62.18409343366198,13.925933363875414
2013,11460,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,1.53,59055,188172,17139,9.108156367578598,198400,910,135800,82581,60.81075110456554,329546,50614,15.358705613176916,215933,51.25756600426984,348560,71.75292632545329,11.96465457883865,0.19853109938030755,7.963334863438146,0.0020082625659857698,0.19824420472802387,3.751147578609135,4.169153086986459,20.4940325912325,68.85500344273584,10.650963966031673
2013,12020,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,4.09,40702,92871,7744,8.338447954689839,163100,773,67776,38354,56.589353163361665,183568,50137,27.31249455242744,113257,34.121511253167576,194878,67.43039234803312,19.24229517954823,0.10006260326973798,3.3128418805611717,0.004105132441835405,0.12418025636552099,1.7241556255708699,8.061966974209506,20.615461981342172,68.83691335091699,10.547624667740843
2013,12060,3,1,1,1,0,1,1,1,63,96,1,1,17.56,63,0.25,0,0,17.82,NA,NA,0,0,NA,NA,0.538,0,0,16.07,56605,2821346,322764,11.440071511966273,170400,957,1917581,1257614,65.58335736534728,5287898,809682,15.31198219027674,3471370,34.93257705171157,5379176,50.34191110311319,32.07824023605102,0.18885792173373767,4.97395883681813,0.0382958282086327,0.2495921308393702,1.7560868058602284,10.373057137375687,26.13387254850929,64.38915551378129,9.476971937709418
2013,12220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.857,0,0,2.88,43542,72910,6790,9.312851460704978,146900,767,55864,34453,61.67299155090935,138866,30605,22.039232065444388,82970,32.51777750994335,144405,69.13749523908453,22.704199993075033,0.18489664485301754,2.9043315674665005,0.031854852671306395,0.18489664485301754,1.3372113153976664,3.51511374259894,22.102420276306223,68.5308680447353,9.366711678958485
2013,12580,2,1,0,1,0,1,0,0,56,85,0,0,41.82,56,0.5,0,0,43.33,NA,NA,0,0,NA,NA,NA,0,0,NA,69367,1487658,123141,8.277507330313822,281400,1121,1029322,688984,66.93571107972043,2665888,290299,10.889392202523137,1845632,36.04060831194951,2734044,59.47325646551409,28.34434998120001,0.19242557910553013,4.717480772072432,0.04542721331478206,0.2395718576584722,2.2205933774291853,4.7668947537055,22.71810548769515,64.27552007209833,13.006374440206523
2013,12940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.769,0,0,21.72,51748,409979,31853,7.769422336266003,158100,800,295913,204301,69.04090053495453,784454,134273,17.116746169947504,515176,26.900709660387907,808816,57.737359300508395,35.423013392415584,0.1965836481968705,1.855057268896758,0.023985677830309984,0.14168859171925383,1.1463670352713102,3.47594508516152,24.43695475856066,64.36643192023897,11.196613321200372
2013,13980,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,0.45,44034,88604,6361,7.17913412487021,158200,755,68433,42536,62.15714640597373,164704,34906,21.19317077909462,105988,29.716571687360833,178865,88.22911134095547,4.1573253571129065,0.1716378274117351,3.3835574315824783,0.0190087496156319,0.22195510580605482,1.4966594917954883,2.320744695720236,17.248203952701758,69.69110781874598,13.06068822855226
2013,14020,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,1.84,40718,82150,6271,7.633597078514912,147500,788,62466,35819,57.34159382704191,146124,34287,23.4643179765131,91511,38.16918184699107,161101,87.15215920447422,2.7057560164120646,0.20359898448799202,4.952793589114903,0.024829144449755123,0.19739169837555323,1.995642485149068,2.767828877536452,17.048311307813112,71.85119893731262,11.100489754874271
2013,14460,4,1,1,1,1,1,1,1,50,97,1,0,3.71,50,0.75,1,1,3.82,50,0.713,1,1,3.92,NA,0.538,0,0,1.33,73180,2596444,215591,8.303317922512482,362400,1198,1755666,1085050,61.802757472093205,4452492,455629,10.233123383489517,3149272,43.39790275339824,4604278,74.4467427900748,6.917088846503187,0.10338211550214822,6.6888011540571615,0.02035063912300691,0.6391664447715798,1.8098603081742677,9.374607701793854,21.275539834910056,65.29054066674514,13.433919498344801
2013,14500,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,0.8,67956,172586,12668,7.340108699431008,350900,1113,120521,76101,63.14335261074834,291393,41412,14.21173466761384,192815,58.301999325778596,301072,79.01731147366743,0.7370330020725939,0.2564170696710421,4.0382367008556095,0.036203964500186,0.17105542860179626,2.2971249402136364,13.44661742041771,20.92157357708455,68.46900409204443,10.609422330871022
2013,15380,2,1,0,0,1,1,0,0,NA,NA,0,0,NA,48,0.375,0,0,12.93,48,NA,0,0,11.9,NA,NA,0,0,NA,50210,584362,50177,8.58662952074228,120700,711,468528,310597,66.2920892668101,1104323,159064,14.403756871857237,777093,29.234081377647204,1134695,79.23838564548183,11.789599848417415,0.5279832906640111,2.435279965100754,0.04873556330115141,0.11624269076712244,1.6107412123962828,4.233031783871437,21.253817105037037,62.76867352019706,15.977509374765905
2013,16580,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,4.14,47368,124278,9182,7.388274674520027,142400,791,91334,53185,58.23132677863665,215784,43822,20.308271234197157,136604,39.16503177066558,233039,73.84085925531778,10.716232046996426,0.16048815863439167,8.163440454172907,0.00901136719604873,0.12015156261398308,2.0953574294431405,4.894459725625325,19.83187363488515,68.87430859212407,11.293817772990787
2013,16740,2,1,1,0,0,1,0,0,NA,NA,0,0,NA,62,0.75,1,0,7.08,NA,NA,0,0,NA,NA,NA,0,0,NA,52051,1185454,134443,11.341055831774156,164800,827,848632,570793,67.26036727344716,2224774,336620,15.130525617433502,1488925,30.623973672280336,2261321,63.985475746256284,21.63169227190655,0.31804418744618745,2.8363067428286386,0.036129324408166734,0.1923654359553553,1.7213832091949794,9.278603082003837,25.297558374065428,63.40616834142521,11.296273284509365
2013,16820,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.167,0,0,2.19,58015,106929,6010,5.620551955035585,262800,1037,83987,54967,65.44703346946551,205972,29939,14.535470840696792,147054,41.09238783032084,220802,75.29777809983605,14.15838624650139,0.21603065189626905,3.4374688635066706,0.03849602811568736,0.2006322406499941,2.1670999356889884,4.484107933804948,20.205885816251666,65.53020353076512,14.263910652983217
2013,16980,5,1,1,1,1,1,0,0,50,64.5,0,0,NA,50,0.5,0,0,16.99,50,0.652,1,1,19.12,NA,0.417,0,0,1.63,61156,5030849,553423,11.000588568649148,225000,964,3429738,2262132,65.95640833206502,9338208,1285961,13.770961195124375,6250573,34.58278145059661,9488493,54.69596699918522,16.87189946812418,0.10878439811253483,5.76762822083549,0.021394335222674452,0.1498551982912355,1.4455825598438024,20.93888882038486,24.70182567453019,63.523596423583804,11.774577901886001
2013,17140,2,1,0,1,0,1,1,1,55,90,1,1,10.95,55,0.688,1,1,11.24,NA,NA,0,0,NA,NA,0.692,0,0,11.42,54692,1104718,99408,8.998495543659105,153400,738,813297,550373,67.67183452047652,2075699,288543,13.901003950958208,1396577,29.93626559795844,2122940,81.21143320112674,12.043204235635487,0.13928796857188616,2.0014696599998114,0.026095885894090273,0.14701310446833166,1.7443262645199582,2.6871696797836964,24.66555814106852,62.75401094708282,12.580430911848664
2013,17780,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,1.33,39266,116861,9727,8.32356389214537,140200,839,82348,41448,50.332734249769274,216287,60516,27.979490214391063,120345,34.01636960405501,231417,59.20092300911342,11.285255620805732,0.23636984318351717,4.758941650786243,0.03932295380201109,0.07129986128936076,1.4121693739007937,22.995717687118926,21.065003867477326,69.8410229153433,9.093973217179377
2013,17860,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.857,0,0,3.87,48627,93933,5686,6.053250721258769,162200,784,65649,37458,57.057990220719276,156278,31187,19.95610386618718,96018,47.279676727280304,165776,80.675731107036,8.658671942862659,0.11883505453141589,3.8087539812759386,0.07479972975581507,0.3848566740662098,3.1850207508927713,3.0933307595791915,20.846805327671074,69.67956760930412,9.473627063024805
2013,17900,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.846,0,0,6.56,49294,409852,41685,10.17074456145145,139400,821,294291,199769,67.88145067297336,742795,119261,16.05570850638467,502718,30.340668128055885,776794,58.05799220900264,33.02381326323324,0.19091290612440365,1.751944530982474,0.0496914239811327,0.0970656312999328,1.6824280311124955,5.146152004263679,23.18787220292639,64.89596984528717,11.916157951786445
2013,18140,1,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,52,0.567,1,1,7.87,NA,0.857,0,0,6.88,54156,1022516,83387,8.155080213903744,158100,805,741026,464747,62.7166928016021,1875220,284985,15.197416836424527,1259572,32.97453420685757,1926242,76.2270784252446,14.216801419551645,0.13554890818495288,3.1366256160960044,0.021336882904640225,0.17209675627465293,2.5015548409805204,3.5889571507629885,24.53471578337509,64.41080611885735,11.05447809776757
2013,19100,4,1,1,1,1,1,2,1,67,91,0,0,4.03,67,0.5,0,0,9.49,67,0.555,1,0,8.06,NA,0.375,0,0,6.949999999999999,58356,3452106,280074,8.113134417077575,150000,904,2333532,1431935,61.36341820039323,6486583,950430,14.652244486812242,4154518,31.722717292354975,6575833,49.95011278419023,14.659070569462454,0.29838044853024703,5.474728448852032,0.09387403846782606,0.16407046833458208,1.781371272658536,27.57839196950409,27.450910021589657,63.263148562319024,9.285941416091315
2013,19740,4,1,1,1,1,1,0,0,51,74,0,0,4.05,51,0.813,1,1,4.27,51,0.683,1,0,4.24,NA,NA,0,0,NA,62742,1447833,120024,8.289906363510156,247800,962,1011588,648149,64.07242869626765,2568818,315496,12.281757602134523,1739731,39.182091944099405,2601465,65.62494594392007,5.321501538556159,0.42699017668890416,3.6416019435202855,0.10086624267480054,0.150530566430838,2.1978769654790664,22.535686622729884,24.563851522123112,64.92303375213582,10.513114725741072
2013,19820,4,1,1,1,1,1,0,0,50,93,1,1,35.35,50,0.438,0,0,33.05,50,0.567,1,1,31.99,NA,NA,0,0,NA,51844,2134036,297255,13.929240181515212,124400,834,1654891,1167589,70.55383103781458,4252953,710286,16.701007511721855,2893819,28.0783628830967,4295700,67.65113951160463,22.492282980655073,0.2496217147379938,3.4845543217636243,0.018227529855436832,0.14209558395604907,1.9692483180855276,3.9928300393416674,23.84873245338362,62.54745443117537,13.603813115441021
2013,20500,0,0,0,0,0,0,2,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.626,0,0,3.9350000000000005,52549,273210,23337,8.541781047545843,193100,847,204016,124139,60.84767861344208,492481,86105,17.483923237647748,340136,44.05443704870993,516798,55.11553837282652,26.530288429908783,0.33320562386077346,4.385465888025882,0.01954341928567835,0.247291978684128,2.1383596685745685,11.230306618833664,21.74853617854558,66.47239346901497,11.779070352439444
2013,23540,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,4.24,41826,131971,11929,9.039107076554698,163300,884,102283,56974,55.70231612291388,250602,62275,24.850160812762866,158526,38.41199550862319,266765,64.83459224410998,18.835304481472456,0.22379247652428166,5.153599610143759,0.06672539501058986,0.33737559275017337,2.1816954997844547,8.3669147002043,18.168050531366557,70.23260172811275,11.599347740520683
