year,season,team,wins,losses,win_loss_perc,points_pg,points_opp_pg,points_diff_pg,g,points_total,points_opp_total,fgm_pg,fga_pg,fg_pct,fg3m_pg,fg3a_pg,fg3_pct,ftm_pg,fta_pg,ft_pct,oreb_pg,dreb_pg,reb_pg,ast_pg,tov_pg,stl_pg,blk_pg,pf_pg,off_rating,def_rating,net_rating,pace,ts_pct
2006,2006-07,Minnesota Timberwolves,32,50,0.39,96.1,99.7,-3.7,82,7880,8175,36.5,79.3,0.461,4.7,13.3,0.353,18.3,23.1,0.792,10.0,30.2,40.1,22.5,15.6,6.5,4.0,21.4,102.4,106.5,-4.0,92.19,0.537
2006,2006-07,New Jersey Nets,41,41,0.5,97.6,98.3,-0.8,82,8003,8061,35.5,77.8,0.457,7.4,20.4,0.363,19.1,26.3,0.727,10.0,30.8,40.8,23.9,14.8,6.1,3.3,22.8,104.2,105.1,-0.9,92.69,0.546
2006,2006-07,New Orleans/Oklahoma City Hornets,39,43,0.476,95.5,97.1,-1.6,82,7831,7962,36.2,81.4,0.445,5.5,15.3,0.362,17.5,23.7,0.74,12.5,30.6,43.1,18.7,14.5,6.4,4.2,19.8,103.7,105.4,-1.6,91.19,0.52
2006,2006-07,New York Knicks,33,49,0.402,97.5,100.3,-2.9,82,7995,8225,35.4,77.5,0.457,5.8,16.7,0.346,20.9,29.2,0.715,12.6,30.7,43.3,18.7,17.1,6.6,3.2,23.6,104.3,107.4,-3.1,91.89,0.539
2006,2006-07,Orlando Magic,40,42,0.488,94.8,94.0,0.8,82,7774,7708,35.1,74.3,0.472,4.2,11.7,0.356,20.5,29.2,0.702,11.2,29.5,40.7,18.6,17.0,6.9,5.1,23.2,104.1,103.3,0.8,90.54,0.544
2006,2006-07,Philadelphia 76ers,35,47,0.427,94.9,98.0,-3.0,82,7782,8036,35.8,78.1,0.458,3.5,10.0,0.345,20.0,26.0,0.767,11.0,28.7,39.7,20.4,15.3,7.2,4.8,20.4,102.4,105.6,-3.2,91.84,0.53
2006,2006-07,Phoenix Suns,61,21,0.744,110.2,102.9,7.3,82,9036,8438,41.3,83.6,0.494,9.6,24.0,0.399,18.0,22.3,0.808,9.0,31.5,40.5,25.9,14.5,6.7,4.8,20.2,112.9,105.5,7.4,96.45,0.59
2006,2006-07,Portland Trail Blazers,32,50,0.39,94.1,98.4,-4.3,82,7716,8069,35.0,78.0,0.45,5.2,15.0,0.346,18.8,24.5,0.769,11.3,28.0,39.3,18.5,15.1,6.8,4.6,23.5,103.8,108.6,-4.8,89.36,0.53
2006,2006-07,Sacramento Kings,33,49,0.402,101.3,103.1,-1.8,82,8307,8454,35.9,79.7,0.45,6.5,18.5,0.35,23.1,30.2,0.765,9.7,29.2,38.9,20.3,14.6,8.2,3.2,21.9,105.1,106.7,-1.6,95.83,0.545
2006,2006-07,San Antonio Spurs,58,24,0.707,98.5,90.1,8.4,82,8077,7388,36.6,77.2,0.474,7.3,19.0,0.381,18.1,24.1,0.751,9.3,31.4,40.7,22.1,13.9,7.2,5.1,19.4,108.6,99.4,9.2,90.22,0.561
2006,2006-07,Seattle SuperSonics,31,51,0.378,99.1,102.0,-2.9,82,8126,8364,37.2,80.8,0.46,6.4,17.7,0.362,18.4,23.3,0.791,11.3,28.3,39.6,20.7,15.5,7.7,3.7,22.0,105.9,108.9,-3.0,92.92,0.544
2006,2006-07,Utah Jazz,51,31,0.622,101.5,98.6,2.9,82,8323,8085,37.4,78.9,0.474,4.3,12.9,0.335,22.3,30.0,0.743,12.6,30.0,42.5,24.7,15.6,7.0,4.1,25.2,108.6,105.6,3.0,92.81,0.551
2006,2006-07,Washington Wizards,41,41,0.5,104.3,104.9,-0.5,82,8553,8602,37.4,83.2,0.45,6.8,19.7,0.348,22.6,29.6,0.765,12.2,29.0,41.2,20.2,13.8,7.7,4.6,22.2,108.7,109.1,-0.4,95.33,0.542
2007,2007-08,Atlanta Hawks,37,45,0.451,98.2,100.0,-1.8,82,8052,8200,36.3,79.9,0.454,4.7,13.1,0.356,21.0,27.2,0.772,12.3,29.9,42.2,22.0,14.9,7.3,5.5,20.4,105.5,107.3,-1.8,92.35,0.535
2007,2007-08,Boston Celtics,66,16,0.805,100.5,90.3,10.3,82,8241,7405,36.4,76.7,0.475,7.3,19.1,0.381,20.5,26.5,0.771,10.1,31.9,42.0,22.4,15.2,8.5,4.6,22.7,108.8,98.1,10.8,91.88,0.569
2007,2007-08,Charlotte Bobcats,32,50,0.39,97.1,101.4,-4.4,82,7962,8315,36.1,79.9,0.452,6.5,17.6,0.367,18.4,25.8,0.714,10.9,29.8,40.6,21.3,14.7,7.5,4.9,21.7,103.7,108.2,-4.5,92.75,0.532
2007,2007-08,Chicago Bulls,33,49,0.402,97.3,100.4,-3.1,82,7979,8233,36.4,83.7,0.435,5.8,15.9,0.363,18.7,24.7,0.756,12.8,30.2,43.0,22.1,14.6,7.7,5.2,21.8,102.9,106.0,-3.1,94.04,0.515
2007,2007-08,Cleveland Cavaliers,45,37,0.549,96.4,96.7,-0.4,82,7905,7929,35.8,81.7,0.439,6.7,18.8,0.358,18.0,25.1,0.717,13.3,31.3,44.6,20.0,14.0,7.1,5.2,20.9,104.8,105.4,-0.6,91.06,0.52
2007,2007-08,Dallas Mavericks,51,31,0.622,100.4,95.9,4.5,82,8233,7864,36.9,79.5,0.464,6.0,17.1,0.352,20.6,25.3,0.814,10.8,32.2,43.0,21.0,12.6,6.0,4.9,21.8,109.5,104.7,4.8,91.38,0.554
2007,2007-08,Denver Nuggets,50,32,0.61,110.7,107.0,3.7,82,9077,8774,40.3,85.8,0.47,6.9,19.6,0.355,23.1,30.7,0.751,11.2,32.9,44.1,24.7,14.7,9.2,6.7,21.1,108.9,105.5,3.4,100.58,0.557
2007,2007-08,Detroit Pistons,59,23,0.72,97.5,90.1,7.4,82,7995,7388,36.6,79.9,0.458,5.9,16.2,0.366,18.4,24.0,0.767,11.9,29.5,41.4,22.3,11.7,7.1,5.8,20.6,109.8,101.5,8.3,88.54,0.539
2007,2007-08,Golden State Warriors,48,34,0.585,111.0,108.8,2.2,82,9102,8922,41.5,90.3,0.459,9.3,26.6,0.348,18.8,24.9,0.752,12.7,30.4,43.2,22.4,13.2,9.1,4.6,22.9,110.4,108.5,1.9,99.96,0.548
2007,2007-08,Houston Rockets,55,27,0.671,96.7,92.0,4.7,82,7929,7544,36.6,81.7,0.448,7.1,20.8,0.342,16.4,22.5,0.726,12.2,32.4,44.6,21.4,13.7,7.3,5.1,19.6,105.4,100.5,4.8,91.42,0.528
2007,2007-08,Indiana Pacers,36,46,0.439,104.0,105.4,-1.4,82,8528,8643,37.8,85.3,0.444,9.2,24.6,0.374,19.1,24.9,0.768,11.0,32.1,43.1,22.7,15.1,7.6,5.0,23.4,105.1,106.3,-1.2,98.64,0.54
2007,2007-08,Los Angeles Clippers,23,59,0.28,93.8,101.1,-7.3,82,7692,8290,34.4,78.6,0.438,4.3,13.2,0.324,20.8,26.6,0.781,9.8,30.4,40.1,21.1,14.4,6.8,4.9,21.3,99.9,107.4,-7.5,93.38,0.519
2007,2007-08,Los Angeles Lakers,57,25,0.695,108.6,101.3,7.3,82,8905,8307,39.6,83.1,0.476,8.1,21.4,0.378,21.3,27.7,0.769,11.0,33.2,44.1,24.4,14.1,8.0,5.3,20.6,111.7,104.3,7.3,96.7,0.57
2007,2007-08,Memphis Grizzlies,22,60,0.268,100.7,106.9,-6.2,82,8257,8766,37.3,82.2,0.454,7.6,21.7,0.349,18.5,25.6,0.723,10.3,31.3,41.6,19.2,15.3,6.1,4.7,19.4,103.9,110.2,-6.3,96.33,0.539
2007,2007-08,Miami Heat,15,67,0.183,91.4,100.0,-8.6,82,7495,8200,34.2,77.3,0.443,6.0,16.7,0.358,16.9,23.2,0.727,9.1,28.6,37.6,20.0,14.7,7.2,4.3,20.4,99.4,108.8,-9.4,91.24,0.522
2007,2007-08,Milwaukee Bucks,26,56,0.317,97.0,103.9,-6.9,82,7954,8520,36.9,82.3,0.449,5.5,16.0,0.344,17.7,24.1,0.733,12.9,28.8,41.7,21.5,14.8,6.6,4.4,21.3,103.9,111.1,-7.2,92.61,0.522
2007,2007-08,Minnesota Timberwolves,22,60,0.268,95.6,102.4,-6.8,82,7839,8397,37.5,83.1,0.451,5.4,15.4,0.35,15.2,20.6,0.736,11.8,29.6,41.4,19.9,14.5,7.5,3.7,23.0,102.7,110.0,-7.3,92.84,0.518
2007,2007-08,New Jersey Nets,34,48,0.415,95.8,100.9,-5.1,82,7856,8274,34.8,78.7,0.443,6.1,17.4,0.348,20.1,27.3,0.736,11.1,30.7,41.9,23.5,15.0,6.4,4.8,22.6,102.3,107.7,-5.4,92.96,0.528
2007,2007-08,New Orleans Hornets,56,26,0.683,100.9,95.6,5.3,82,8274,7839,38.6,82.9,0.466,7.7,19.8,0.389,16.0,20.8,0.769,11.4,30.4,41.8,21.8,11.9,7.8,3.9,18.7,110.0,104.4,5.6,91.04,0.548
2007,2007-08,New York Knicks,23,59,0.28,96.9,103.5,-6.6,82,7946,8487,36.2,82.4,0.439,6.0,17.7,0.337,18.6,25.5,0.727,12.5,30.0,42.5,18.7,14.5,6.4,2.6,21.5,103.5,110.4,-6.8,92.76,0.518
2007,2007-08,Orlando Magic,52,30,0.634,104.5,99.0,5.5,82,8569,8118,37.3,78.6,0.474,9.8,25.3,0.386,20.1,27.9,0.721,9.4,32.6,42.0,20.8,14.3,6.3,4.1,20.6,110.4,104.9,5.6,94.02,0.575
2007,2007-08,Philadelphia 76ers,40,42,0.488,96.6,96.2,0.4,82,7921,7888,37.3,81.1,0.46,3.7,11.6,0.317,18.4,26.1,0.706,13.0,28.9,41.9,20.4,14.3,8.7,4.9,19.8,105.1,104.7,0.5,91.56,0.522
2007,2007-08,Phoenix Suns,55,27,0.671,110.1,105.0,5.0,82,9028,8610,41.4,82.7,0.5,8.5,21.5,0.393,18.9,24.1,0.783,8.8,32.7,41.5,26.7,14.4,6.5,6.3,19.9,112.0,107.0,5.0,97.72,0.59
2007,2007-08,Portland Trail Blazers,41,41,0.5,95.4,96.3,-1.0,82,7823,7897,35.8,79.8,0.448,6.6,17.4,0.377,17.2,22.5,0.767,11.0,29.7,40.7,21.1,12.9,5.5,4.4,20.0,105.9,106.8,-0.8,89.1,0.532
2007,2007-08,Sacramento Kings,38,44,0.463,102.5,104.8,-2.3,82,8405,8594,37.1,80.0,0.464,6.2,16.7,0.373,22.1,27.7,0.798,10.1,30.0,40.1,19.1,16.1,7.9,4.1,22.4,106.2,108.6,-2.4,95.81,0.556
2007,2007-08,San Antonio Spurs,56,26,0.683,95.4,90.6,4.8,82,7823,7429,35.8,78.3,0.457,7.2,19.6,0.369,16.5,21.6,0.761,9.4,31.9,41.3,21.0,12.6,6.4,4.1,18.7,106.0,100.7,5.3,89.72,0.543
2007,2007-08,Seattle SuperSonics,20,62,0.244,97.5,106.3,-8.8,82,7995,8717,38.1,85.8,0.444,3.8,11.5,0.333,17.5,22.8,0.77,11.8,32.8,44.6,21.3,16.0,6.5,4.9,20.5,99.6,108.3,-8.6,97.32,0.509
2007,2007-08,Utah Jazz,54,28,0.659,106.2,99.3,6.9,82,8708,8143,40.0,80.4,0.497,5.0,13.4,0.372,21.3,28.0,0.759,11.5,29.4,40.9,26.4,14.6,8.7,4.3,24.0,112.1,104.9,7.2,94.64,0.573
2007,2007-08,Washington Wizards,43,39,0.524,98.8,99.2,-0.3,82,8102,8134,36.4,81.6,0.446,7.0,19.7,0.356,19.0,24.3,0.782,12.3,29.3,41.6,19.6,13.2,7.7,4.8,19.6,107.6,107.9,-0.3,90.85,0.535
2008,2008-09,Atlanta Hawks,47,35,0.573,98.1,96.5,1.6,82,8044,7913,36.0,78.7,0.458,7.3,19.9,0.366,18.7,25.4,0.737,10.6,29.4,40.0,20.2,12.8,7.4,4.6,19.6,108.3,106.7,1.7,90.44,0.546
2008,2008-09,Boston Celtics,62,20,0.756,100.9,93.4,7.5,82,8274,7659,37.5,77.2,0.486,6.6,16.5,0.397,19.4,25.3,0.765,10.6,31.5,42.1,22.7,15.6,7.6,4.7,23.1,109.5,101.6,7.9,91.15,0.571
2008,2008-09,Charlotte Bobcats,35,47,0.427,93.6,94.9,-1.3,82,7675,7782,35.0,76.8,0.455,6.0,16.3,0.366,17.7,24.0,0.74,10.8,28.9,39.7,21.2,15.6,7.1,4.8,21.4,103.7,105.0,-1.3,89.18,0.536
2008,2008-09,Chicago Bulls,41,41,0.5,102.2,102.5,-0.3,82,8380,8405,38.1,83.5,0.457,6.0,15.8,0.381,19.9,25.0,0.796,11.8,30.3,42.1,21.1,14.5,7.5,5.5,20.8,107.2,107.5,-0.3,94.1,0.541
2008,2008-09,Cleveland Cavaliers,66,16,0.805,100.3,91.4,8.9,82,8225,7495,36.9,78.7,0.468,8.0,20.4,0.393,18.6,24.5,0.757,10.8,31.4,42.2,20.3,12.7,7.2,5.3,20.3,111.2,101.6,9.6,89.61,0.56
2008,2008-09,Dallas Mavericks,50,32,0.61,101.7,99.8,2.0,82,8339,8184,38.1,82.6,0.462,7.0,19.9,0.35,18.5,22.6,0.819,11.1,31.6,42.7,21.7,12.7,7.2,5.2,19.5,109.0,107.0,2.0,92.68,0.55
2008,2008-09,Denver Nuggets,54,28,0.659,104.3,100.9,3.4,82,8553,8274,37.3,79.4,0.47,6.7,18.0,0.371,23.1,30.3,0.76,11.0,30.6,41.6,22.2,15.3,8.7,6.0,22.9,109.0,105.6,3.4,95.39,0.563
2008,2008-09,Detroit Pistons,39,43,0.476,94.2,94.7,-0.5,82,7724,7765,36.4,80.0,0.454,4.6,13.2,0.349,16.9,22.5,0.751,11.6,29.9,41.4,20.6,11.9,6.0,4.6,20.9,105.8,106.4,-0.6,88.02,0.524
2008,2008-09,Golden State Warriors,29,53,0.354,108.6,112.3,-3.7,82,8905,9209,39.4,86.0,0.458,6.7,18.0,0.373,23.1,29.2,0.791,11.6,30.4,42.0,20.9,14.6,7.8,6.4,22.5,108.0,111.7,-3.7,99.57,0.549
2008,2008-09,Houston Rockets,53,29,0.646,98.4,94.4,4.0,82,8069,7741,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,0.805,10.5,32.5,43.0,20.3,14.1,6.7,4.3,18.9,107.1,102.9,4.2,91.23,0.548
2008,2008-09,Indiana Pacers,36,46,0.439,105.1,106.2,-1.1,82,8618,8708,39.3,86.3,0.455,8.0,21.0,0.378,18.6,23.0,0.807,11.3,32.5,43.7,21.6,14.5,7.0,5.3,23.1,107.2,108.2,-1.0,97.34,0.545
2008,2008-09,Los Angeles Clippers,19,63,0.232,95.1,103.9,-8.8,82,7798,8520,36.0,81.7,0.441,6.5,18.5,0.354,16.5,22.4,0.736,10.9,29.0,39.8,21.0,14.9,7.0,5.9,20.1,101.0,110.1,-9.2,93.3,0.52
2008,2008-09,Los Angeles Lakers,65,17,0.793,106.9,99.3,7.7,82,8766,8143,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,0.77,12.4,31.5,43.9,23.3,13.5,8.8,5.1,20.7,111.4,103.5,7.9,95.49,0.555
2008,2008-09,Memphis Grizzlies,24,58,0.293,93.9,99.3,-5.5,82,7700,8143,34.9,77.0,0.454,4.9,13.5,0.36,19.1,25.3,0.756,10.3,28.5,38.8,17.4,15.3,7.5,4.7,21.7,102.3,108.2,-6.0,91.22,0.533
2008,2008-09,Miami Heat,43,39,0.524,98.3,98.0,0.3,82,8061,8036,37.0,81.0,0.457,7.1,19.9,0.357,17.2,22.8,0.754,10.1,29.4,39.5,20.4,12.5,7.9,5.5,20.7,106.8,106.5,0.3,90.8,0.54
2008,2008-09,Milwaukee Bucks,34,48,0.415,99.3,100.4,-1.1,82,8143,8233,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,0.78,11.9,28.9,40.7,22.0,14.1,7.4,3.8,24.2,105.2,106.3,-1.1,93.89,0.531
2008,2008-09,Minnesota Timberwolves,24,58,0.293,97.8,102.7,-4.9,82,8020,8421,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,0.769,11.9,29.8,41.7,20.4,14.2,6.2,3.9,21.8,104.9,109.9,-5.0,92.76,0.526
2008,2008-09,New Jersey Nets,34,48,0.415,98.1,100.5,-2.4,82,8044,8241,35.7,79.7,0.448,8.0,21.2,0.376,18.8,24.1,0.779,10.4,29.5,39.8,20.0,13.1,6.8,4.8,22.4,106.8,109.5,-2.7,91.12,0.543
2008,2008-09,New Orleans Hornets,49,33,0.598,95.8,94.3,1.5,82,7856,7733,35.5,77.6,0.457,6.8,18.6,0.364,18.0,22.4,0.807,9.8,29.9,39.7,19.6,12.5,7.2,4.1,20.3,107.6,105.8,1.8,88.74,0.548
2008,2008-09,New York Knicks,32,50,0.39,105.2,107.8,-2.6,82,8626,8840,38.5,86.5,0.445,10.0,27.9,0.36,18.2,23.2,0.784,11.1,31.0,42.1,21.2,14.3,7.4,2.5,20.4,107.0,109.4,-2.5,97.82,0.544
